C8D593AF,ui_TUM_Co-OpDamageTitle
FF5FE1FD,ui_Tut_ForestPath_10
8858D16B,ui_Tut_ForestPath_11
979767D9,ui_Tut_Combat_01
0E9E3663,ui_Tut_Combat_02
799906F5,ui_Tut_Combat_03
E7FD9356,ui_Tut_Combat_04
90FAA3C0,ui_Tut_Combat_05
09F3F27A,ui_Tut_Combat_06
7EF4C2EC,ui_Tut_Combat_07
EE4BDF7D,ui_Tut_Combat_08
994CEFEB,ui_Tut_Combat_09
F98B660E,ui_Tut_Combat_10
8E8C5698,ui_Tut_Combat_11
CC5875FC,ui_Tut_Sonic_01
55512446,ui_Tut_Sonic_02
225614D0,ui_Tut_Sonic_03
BC328173,ui_Tut_Sonic_04
CB35B1E5,ui_Tut_Sonic_05
523CE05F,ui_Tut_Sonic_06
135EEFEF,ui_Tut_Tails_01
8A57BE55,ui_Tut_Tails_02
FD508EC3,ui_Tut_Tails_03
63341B60,ui_Tut_Tails_04
14332BF6,ui_Tut_Tails_05
8D3A7A4C,ui_Tut_Tails_06
FA3D4ADA,ui_Tut_Tails_07
6A82574B,ui_Tut_Tails_08
5BB78A95,ui_Tut_Amy_01
C2BEDB2F,ui_Tut_Amy_02
B5B9EBB9,ui_Tut_Amy_03
2BDD7E1A,ui_Tut_Amy_04
A9523DE6,ui_Tut_Knuckles_01
305B6C5C,ui_Tut_Knuckles_02
475C5CCA,ui_Tut_Knuckles_03
D938C969,ui_Tut_Knuckles_04
AE3FF9FF,ui_Tut_Knuckles_05
3736A845,ui_Tut_Knuckles_06
403198D3,ui_Tut_Knuckles_07
3EE583FD,ui_Tut_General_01
A7ECD247,ui_Tut_General_02
D0EBE2D1,ui_Tut_General_03
4E8F7772,ui_Tut_General_04
398847E4,ui_Tut_General_05
A081165E,ui_Tut_General_06
D78626C8,ui_Tut_General_07
47393B59,ui_Tut_General_08
303E0BCF,ui_Tut_General_09
50F9822A,ui_Tut_General_10
27FEB2BC,ui_Tut_General_11
BEF7E306,ui_Tut_General_12
C9F0D390,ui_Tut_General_13
57944633,ui_Tut_General_14
209376A5,ui_Tut_General_15
7163480B,ui_Tut_ZipWire_15
E86A19B1,ui_Tut_ZipWire_16
9F6D2927,ui_Tut_ZipWire_17
AF14B172,ui_Tut_Shineys_01
361DE0C8,ui_Tut_Shineys_02
411AD05E,ui_Tut_Shineys_03
DF7E45FD,ui_Tut_Shineys_04
88D5B8B5,ui_Tut_DRCVision_01
11DCE90F,ui_Tut_DRCVision_02
66DBD999,ui_Tut_DRCVision_03
FA92C184,ui_Tut_AVA_Eye
1024F753,ui_Tut_Enerbeam_01
6C22E267,
0C7480A5,
957DD11F,
E27AE189,
7C1E742A,
FA0D15A8,ui_Tut_P2Veh_01
69A28A88,ui_Tut_P2Veh_WiiRemote_01
F0ABDB32,ui_Tut_P2Veh_WiiRemote_02
02F1CD40,ui_Tut_Boat_01
9BF89CFA,ui_Tut_Boat_02
ECFFAC6C,ui_Tut_Boat_03
729B39CF,ui_Tut_Boat_04
059C0959,ui_Tut_Boat_05
9C9558E3,ui_Tut_Boat_06
EB926875,ui_Tut_Boat_07
7B2D75E4,ui_Tut_Boat_08
0C2A4572,ui_Tut_Boat_09
6CEDCC97,ui_Tut_Boat_10
C22125D8,ui_Tut_Sub_01
5B287462,ui_Tut_Sub_02
2C2F44F4,ui_Tut_Sub_03
B24BD157,ui_Tut_Sub_04
C54CE1C1,ui_Tut_Sub_05
5C45B07B,ui_Tut_Sub_06
2B4280ED,ui_Tut_Sub_07
BBFD9D7C,ui_Tut_Sub_08
CCFAADEA,ui_Tut_Sub_09
60EB9EE6,ui_MainMenu_Credits
D8B1CA00,ui_Logbook_Title_Objectives
E452AA80,ui_BattleMode_HUD_Total
EDA7FA46,ui_HubImprovement_Cost
FE12B374,ui_P2Dropout_Confirm_Title
EF324506,ui_P2Dropout_Confirm_Prompt
12828D41,
14B0B301,
8EA1D9B5,ui_ExtremeMode_Title
5F6B8DC7,ui_ExtremeMode_Unlocked
CB054C06,ui_ExtremeMode_Unlocked_Desc
B4F442C3,
80A45CE9,
53F3884A,ui_Player2_Join
4E302B79,ui_Player2_Tether_Warning
3A0A571F,ui_Tut_Logbook
226D88EE,ui_Tut_Enerbeam_Disarm
406E005F,
253BD0C9,
5A7A69CA,ui_E3_Level_07_Title
A88A2D90,ui_E3_Road_Title
6B81DCB2,ui_Save_Icon_Description
54B13A01,
70B5F6BE,ui_E3_Level_04_Desc
3D7D57B5,ui_E3_Level_06_Desc
F6218410,ui_E3_Level_07_Desc
64659043,ui_E3_Road_Desc
C3575FA4,ui_Options_Miiverse_Failure_Retry_Prompt
C5A409AB,ui_Options_Miiverse_Hints
5EACFDEE,ui_Options_Miiverse_Post_Error
822F2C17,
8324F3E0,
C71CBC3B,ui_BattleMode_Error_Insufficient_Players_Desc_02
722C3D7D,
16E50FF4,
E76D93D6,
FB6D08AF,ui_Obj_Crit_H01v1_01b
6B2B9870,
F222C9CA,
012E1A8B,
6D47D6B3,
FD905A0E,
0F6F259C,ui_Logbook_Tut_Map_FastTravel
F7EBA3DA,
0A7B1EB3,ui_Options_Controls_Show_Obj_Helpers
E6A79A7B,galleryMoviesS1I25Name
9C67C91B,galleryMoviesS1I27Name
1E375ECA,galleryMoviesS1I28Name
2357777A,galleryMoviesS1I29Name
3B8A4C55,ui_Options_Game_Flip_Control
994F7F0E,
944D044B,ui_BattleMode_Player1
0D4455F1,ui_BattleMode_Player2
7A436567,ui_BattleMode_Player3
E427F0C4,ui_BattleMode_Player4
69AD1ED2,galleryMoviesS1I4Name
A8D367A5,galleryMoviesS1I10Name
95B34E15,galleryMoviesS1I11Name
6033E8D5,galleryMoviesS1I15Name
27939205,galleryMoviesS1I16Name
69E76FDB,galleryMoviesS1I23Name
A107E0AB,galleryMoviesS1I26Name
9FDB95CE,galleryMoviesS1I32Name
2DFB49DE,galleryMoviesS1I35Name
432E7EE7,ui_Options_Controls_Center_Camera
3AABCBB4,ui_3DSConnect_Completed
D98BD6E7,Sounds:vo_cinematics:CIN_00001_1_Eggman_x_x_Whats-the-m
F708B1A4,Sounds:vo_cinematics:CIN_00002_2_Sonic_x_x_You-were-say
5D817507,Sounds:vo_cinematics:CIN_00003_1_Eggman_x_x_I-didnt-mea
A2295D2B,Sounds:vo_cinematics:CIN_00004_1_Sonic_x_x_Amy-Knuckle
D7342843,Sounds:vo_cinematics:CIN_00005_1_Knuckles_x_x_Gimme-a-sec
57910DB6,Sounds:vo_cinematics:CIN_00006_1_Knuckles_x_x_Im-on-it
7EAA6505,Sounds:vo_cinematics:CIN_00007_1_Eggman_x_x_All-right-t
763302CF,Sounds:vo_cinematics:CIN_00008_2_Knuckles_x_x_Great-Metal
10465FEC,Sounds:vo_cinematics:CIN_00009_2_Eggman_x_x_TO-METAL-W
32272A03,Sounds:vo_cinematics:CIN_00010_1_Eggman_x_x_SINGSONGY
982FF0D9,Sounds:vo_cinematics:CIN_00011_1_Tails_x_x_HOPEFUL-An
A3601B05,Sounds:vo_cinematics:CIN_00012_2_Eggman_x_x_That-sounds
8775CFD8,Sounds:vo_cinematics:CIN_00013_1_Eggman_x_x_So-I-dug-up
BA6E960D,Sounds:vo_cinematics:CIN_00014_2_Sonic_x_x_Were-trappe
9B9EFB43,Sounds:vo_cinematics:CIN_00015_3_Tails_x_x_These-ancien
65A6A11E,Sounds:vo_cinematics:CIN_00016_1_Sonic_x_x_You-made-it
19EE617B,Sounds:vo_cinematics:CIN_00017_2_Tails_x_x_What-happene
E7B5C612,Sounds:vo_cinematics:CIN_00018_2_Knuckles_x_x_Lets-just-s
C0C37584,Sounds:vo_cinematics:CIN_00019_1_Amy_x_x_AWE-What-i
213C2364,Sounds:vo_cinematics:CIN_00020_2_Amy_x_x_Dont-touch
8F417E26,Sounds:vo_cinematics:CIN_00021_2_Knuckles_x_x_Guys-Check
884BC715,Sounds:vo_cinematics:CIN_00022_2_Amy_x_x_How-is-that
0D3395A4,Sounds:vo_cinematics:CIN_00023_1_Knuckles_x_x_And-that-one
5ADDEC1C,Sounds:vo_cinematics:CIN_00025_1_Amy_x_x_What-the-hec
9A0C0FF5,Sounds:vo_cinematics:CIN_00026_1_Sonic_x_x_We-fought-so
0256A118,Sounds:vo_cinematics:CIN_00027_3_Knuckles_x_x_Without-us
98D53814,Sounds:vo_cinematics:CIN_00028_1_Sonic_x_x_Be-my-guest
4B4E63F0,Sounds:vo_cinematics:CIN_00029_2_Amy_x_x_Right-behind
DFED6FDD,
1047E0C8,Sounds:vo_cinematics:CIN_00031_1_Amy_x_x_Sonic-No-W
15612559,Sounds:vo_cinematics:CIN_00032_1_Sonic_x_x_Guys-This-w
A8DB1B37,Sounds:vo_cinematics:CIN_00033_2_Eggman_x_x_OFF-SCREEN
3223860B,Sounds:vo_cinematics:CIN_00034_1_Amy_x_x_Sonic-you-d
F2C8309B,Sounds:vo_cinematics:CIN_00035_1_Tails_x_x_Yeah-I-can
D31F278A,Sounds:vo_cinematics:CIN_00036_1_Knuckles_x_x_Yeah-And-I
DEFC515A,Sounds:vo_cinematics:CIN_00037_1_Sonic_x_x_OVER-HIS-SH
8588BA5F,Sounds:vo_cinematics:CIN_00038_1_Tails_x_x_REALIZING
05A334EC,Sounds:vo_cinematics:CIN_00039_1_Amy_x_x_Lets-get-ou
83C5FA7E,Sounds:vo_cinematics:CIN_00040_1_Knuckles_x_x_Not-cool-So
74B64271,Sounds:vo_cinematics:CIN_00041_2_Sonic_x_x_Locked-us-in
32987EEA,
69F954FE,Sounds:vo_cinematics:CIN_00043_1_Amy_x_x_Yeah
5EBC7E75,Sounds:vo_cinematics:CIN_00044_1_Tails_x_x_Yeah
6127137E,Sounds:vo_cinematics:CIN_00045_1_Sonic_x_x_Um-guys
6BB7E970,Sounds:vo_cinematics:CIN_00046_2_Lyric_x_x_You
ED8D4ECC,Sounds:vo_cinematics:CIN_00047_1_Lyric_x_x_You-and-I-ha
858790FC,Sounds:vo_cinematics:CIN_00048_3_Sonic_x_x_I-have-no-id
0DA611D3,Sounds:vo_cinematics:CIN_00049_1_Sonic_x_x_Now-Im-conv
D364CE6A,Sounds:vo_cinematics:CIN_00050_2_Lyric_x_x_A-thousand-y
5B3DF61B,Sounds:vo_cinematics:CIN_00051_1_Tails_x_x_Whats-he-ta
982E25DD,Sounds:vo_cinematics:CIN_00052_1_Sonic_x_x_DISBELIEFH
934E2803,Sounds:vo_cinematics:CIN_00053_1_Lyric_x_x_Rise-my-war
CC19BF77,Sounds:vo_cinematics:CIN_00054_2_Lyric_x_x_We-have-a-wo
91DB194E,Sounds:vo_cinematics:CIN_00055_1_Lyric_x_x_Now-Lets-s
191F0DC9,Sounds:vo_cinematics:CIN_00056_1_Amy_x_x_Uh-what-j
D52AAA4C,Sounds:vo_cinematics:CIN_00057_1_Tails_x_x_Well-lets
4664997D,Sounds:vo_cinematics:CIN_00058_2_Knuckles_x_x_Yeah-you-fo
5C8CA330,Sounds:vo_cinematics:CIN_00059_2_Sonic_x_x_I-was-saving
3315AEF1,Sounds:vo_cinematics:CIN_00060_1_Tails_x_x_Speaking-of
DDA86E58,Sounds:vo_cinematics:CIN_00061_2_Sonic_x_x_We-gotta-sto
02243F45,Sounds:vo_cinematics:CIN_00062_2_Knuckles_x_x_First-we-got
F19CC400,Sounds:vo_cinematics:CIN_00063_1_Amy_x_x_Umm-Tails
EE29D7DF,Sounds:vo_cinematics:CIN_00064_1_Tails_x_x_Not-exactly
1CF08BDE,Sounds:vo_cinematics:CIN_00065_3_Tails_x_x_I-recalibrat
6976D5F2,Sounds:vo_cinematics:CIN_00066_1_Sonic_x_x_Great-work
A8186E68,Sounds:vo_cinematics:CIN_00067_2_Amy_x_x_If-anyone-ca
553E0B63,Sounds:vo_cinematics:CIN_00068_1_Knuckles_x_x_Whos-Cliff
7A278093,Sounds:vo_cinematics:CIN_00069_1_Amy_x_x_Hes-an-arch
49E55104,Sounds:vo_cinematics:CIN_00070_1_Knuckles_x_x_Isnt-that-a
BE8F99CF,Sounds:vo_cinematics:CIN_00071_1_Tails_x_x_Thats-an-ar
06CC3B15,Sounds:vo_cinematics:CIN_00072_1_Knuckles_x_x_I-thought-th
8C2D0E74,Sounds:vo_cinematics:CIN_00073_2_Sonic_x_x_Thats-a-cap
97ADEB8C,Sounds:vo_cinematics:CIN_00074_1_Knuckles_x_x_I-thought-th
7B0AF762,Sounds:vo_cinematics:CIN_00075_1_Amy_x_x_Just-shut-up
E8493D40,Sounds:vo_cinematics:CIN_00076_1_Amy_x_x_Cliff-Thank
9A394754,Sounds:vo_cinematics:CIN_00077_1_Cliff_x_x_I-didnt-kno
72F92A34,Sounds:vo_cinematics:CIN_00078_1_Amy_x_x_What-do-you
EC9F0984,Sounds:vo_cinematics:CIN_00079_1_Cliff_x_x_Cant-say-I
2230213C,Sounds:vo_cinematics:CIN_00080_1_Amy_x_x_DRY-Well
11C597C8,Sounds:vo_cinematics:CIN_00081_1_Cliff_x_x_The-snakes
655B5171,Sounds:vo_cinematics:CIN_00082_20_Cliff_x_x_Hes-the-las
51949A10,Sounds:vo_cinematics:CIN_00083_1_Cliff_x_x_They-harvest
F086D937,Sounds:vo_cinematics:CIN_00084_1_Cliff_x_x_Hes-an-evil
D04562DF,Sounds:vo_cinematics:CIN_00085_2_Sonic_x_x_Yeaaaahhhh
6F24F977,Sounds:vo_cinematics:CIN_00086_1_Cliff_x_x_Not-cool-Sonic
DEFB0B83,Sounds:vo_cinematics:CIN_00087_1_Cliff_x_x_BEAT-But-y
54C72AE8,Sounds:vo_cinematics:CIN_00088_2_Amy_x_x_But-how-do-w
A2E25CED,Sounds:vo_cinematics:CIN_00089_1_Cliff_x_x_If-that-pris
F9E905D0,Sounds:vo_cinematics:CIN_00090_20_QNC_x_x_What-if-I-ha
A4C4689B,Sounds:vo_cinematics:CIN_00091_1_Amy_x_x_And-thats-h
8385BB96,Sounds:vo_cinematics:CIN_00092_1_MAIA_x_x_Scanning-lif
B782BA07,Sounds:vo_cinematics:CIN_00093_1_MAIA_x_x_Negative-for
43951A39,Sounds:vo_cinematics:CIN_00094_2_Knuckles_x_x_SMOOTH-But
C6FC9016,Sounds:vo_cinematics:CIN_00095_1_MAIA_x_x_Red-echidna
FC118908,Sounds:vo_cinematics:CIN_00096_3_Knuckles_x_x_Awww
66C99F52,Sounds:vo_cinematics:CIN_00097_1_Amy_x_x_What-do-you
7AC7933E,Sounds:vo_cinematics:CIN_00098_1_MAIA_x_x_Information
BCBC732E,Sounds:vo_cinematics:CIN_00099_1_Amy_x_x_Come-on
88EA9C62,Sounds:vo_cinematics:CIN_00100_1_MAIA_x_x_Peer-pressur
D6FE413A,Sounds:vo_cinematics:CIN_00101_1_Knuckles_x_x_CAGEY-How
EB8BAD9C,Sounds:vo_cinematics:CIN_00102_2_Knuckles_x_x_What
C6ACBDC2,Sounds:vo_cinematics:CIN_00103_1_Tails_x_x_This-place-g
F026D1B5,Sounds:vo_cinematics:CIN_00104_2_Sonic_x_x_Relax-Nothi
2B759DED,Sounds:vo_cinematics:CIN_00105_1_Tails_x_x_STARTLED-A
D8B51AE0,Sounds:vo_cinematics:CIN_00106_2_Sonic_x_x_I-really-did
010BF109,Sounds:vo_cinematics:CIN_00107_1_MAIA_x_x_Scanning-lif
B4562635,Sounds:vo_cinematics:CIN_00108_1_Sonic_x_x_TO-TAILS-W
9A07E025,Sounds:vo_cinematics:CIN_00109_2_Sonic_x_x_Who-are-you
00D5A49C,Sounds:vo_cinematics:CIN_00110_1_MAIA_x_x_I-am-MAIA-L
19A0A3F2,Sounds:vo_cinematics:CIN_00111_1_Sonic_x_x_We-know-that
1FDD1AA6,Sounds:vo_cinematics:CIN_00112_1_MAIA_x_x_Processing
03E7BB4C,Sounds:vo_cinematics:CIN_00113_1_Sonic_x_x_Where-is-it
63E3CEC6,Sounds:vo_cinematics:CIN_00114_1_MAIA_x_x_Not-where-W
087249FD,Sounds:vo_cinematics:CIN_00115_1_MAIA_x_x_It-disappear
9C41A613,Sounds:vo_cinematics:CIN_00116_1_Sonic_x_x_Lets-go
5C3B1B44,Sounds:vo_cinematics:CIN_00117_1_MAIA_x_x_Facility-pow
5FF1A932,Sounds:vo_cinematics:CIN_00119_1_Sonic_x_x_Amy-MAIA-is
9F7702D9,Sounds:vo_cinematics:CIN_00120_1_Amy_x_x_Were-on-it
54FD9D8E,Sounds:vo_cinematics:CIN_00121_1_Knuckles_x_x_Me-too
3B59AF6B,Sounds:vo_cinematics:CIN_00122_1_MAIA_x_x_Portal-activ
08312131,Sounds:vo_cinematics:CIN_00123_20_Shadow_x_x_Off-Screen
E2A040F1,Sounds:vo_cinematics:CIN_00124_2_Tails_x_x_Shadow-What
DF22C71A,Sounds:vo_cinematics:CIN_00125_1_Sonic_x_x_Not-a-great
12DD8DB5,Sounds:vo_cinematics:CIN_00126_20_Shadow_x_x_Saving-the-w
60A24FA6,Sounds:vo_cinematics:CIN_00127_20_Shadow_x_x_Youre-not-g
C38A6D8E,Sounds:vo_cinematics:CIN_00128_1_MAIA_x_x_The-portal-i
9F779FD6,Sounds:vo_cinematics:CIN_00129_1_MAIA_x_x_The-Portal-i
62AEAC84,Sounds:vo_cinematics:CIN_00130_1_MAIA_x_x_Portal-is-re
E5F89BBC,Sounds:vo_cinematics:CIN_00131_1_Sonic_x_x_What-happene
959888E4,Sounds:vo_cinematics:CIN_00132_1_MAIA_x_x_Calculating
2DAB004B,Sounds:vo_cinematics:CIN_00133_1_Sonic_x_x_MAIA-Its-g
4FBF2286,Sounds:vo_cinematics:CIN_00134_1_MAIA-PAST_x_x_Life-form-no
5DFB0243,Sounds:vo_cinematics:CIN_00135_1_Sonic_x_x_You-sent-us
95D9DD77,Sounds:vo_cinematics:CIN_00136_1_MAIA-PAST_x_x_Processing
D4A025E3,Sounds:vo_cinematics:CIN_00137_1_MAIA-PAST_x_x_whoa-cool
CF0DEF2C,Sounds:vo_cinematics:CIN_00138_2_Tails_x_x_Future-you-s
4E5B4D42,Sounds:vo_cinematics:CIN_00139_1_Sonic_x_x_which-is-act
2856587A,Sounds:vo_cinematics:CIN_00140_2_Tails_x_x_would-show-u
63B62799,Sounds:vo_cinematics:CIN_00141_1_MAIA-PAST_x_x_Processing
DE08C5DD,Sounds:vo_cinematics:CIN_00142_1_Sonic_x_x_Really
8508C05A,Sounds:vo_cinematics:CIN_00143_1_MAIA-PAST_x_x_Lyric-is-bui
4AA368C1,Sounds:vo_cinematics:CIN_00144_1_Lyric_x_x_The-Ancients
446C3705,Sounds:vo_cinematics:CIN_00145_1_Lyric_x_x_Now-that-Iv
48D6C6B7,Sounds:vo_cinematics:CIN_00146_1_Lyric_x_x_And-thenI-wi
2C8DCF06,Sounds:vo_cinematics:CIN_00147_1_QNC_x_x_Just-spitba
62C3BCC6,Sounds:vo_cinematics:CIN_00148_1_Lyric_x_x_NO-Did-they
DDCC57E6,Sounds:vo_cinematics:CIN_00149_1_Lyric_x_x_No-they-did
26ADE907,Sounds:vo_cinematics:CIN_00150_1_Lyric_x_x_Which-is-why
2B61E7A2,Sounds:vo_cinematics:CIN_00151_1_Tails_x_x_Somebody-nee
4B4B3B28,Sounds:vo_cinematics:CIN_00152_2_Sonic_x_x_More-like-a
6C5FB42A,Sounds:vo_cinematics:CIN_00153_1_MAIA-PAST_x_x_Activating-g
E8EB01BA,Sounds:vo_cinematics:CIN_00154_1_Sonic_x_x_And-now-we-h
36C67407,Sounds:vo_cinematics:CIN_00155_2_Tails_x_x_How-will-we
A2906A82,Sounds:vo_cinematics:CIN_00156_1_MAIA-PAST_x_x_Im-ready
5324B32F,Sounds:vo_cinematics:CIN_00157_1_Sonic_x_x_Shes-ready
97043577,Sounds:vo_cinematics:CIN_00158_1_MAIA-PAST_x_x_Follow-this
C8A86BF5,Sounds:vo_cinematics:CIN_00159_1_Lyric_x_x_Whats-happe
E6D2A270,Sounds:vo_cinematics:CIN_00160_1_QNC_x_x_Sir-it-appe
9F18D945,Sounds:vo_cinematics:CIN_00161_2_Lyric_x_x_What-How
40482B07,Sounds:vo_cinematics:CIN_00162_1_Sonic_x_x_Lyric
FFCE311C,Sounds:vo_cinematics:CIN_00163_1_Lyric_x_x_Who-are-you
3833BB4E,Sounds:vo_cinematics:CIN_00164_1_Sonic_x_x_You-and-I-ha
6E5BFB27,Sounds:vo_cinematics:CIN_00165_1_Sonic_x_x_See-you-in-a
F1321C93,Sounds:vo_cinematics:CIN_00166_2_Tails_x_x_We-got-the-m
F56A5029,Sounds:vo_cinematics:CIN_00167_1_Sonic_x_x_Time-travel
931579A9,Sounds:vo_cinematics:CIN_00168_1_Amy_x_x_We-got-a-cry
4B8E0BFD,Sounds:vo_cinematics:CIN_00169_2_Knuckles_x_x_Im-so-confu
994B50F1,Sounds:vo_cinematics:CIN_00170_1_Lyric_x_x_Where-is-it
0A4089C8,Sounds:vo_cinematics:CIN_00171_1_Eggman_x_x_OFF-SCREEN
CBBD3EB8,Sounds:vo_cinematics:CIN_00172_2_Lyric_x_x_Who-are-you
27A4A4DD,Sounds:vo_cinematics:CIN_00173_1_Eggman_x_x_Eggman-Dr
B041FD34,Sounds:vo_cinematics:CIN_00174_2_Eggman_x_x_you-know-wha
B616E5FF,Sounds:vo_cinematics:CIN_00175_1_Lyric_x_x_Who-do-you-t
E004A54F,Sounds:vo_cinematics:CIN_00176_1_Eggman_x_x_Did-I-say-I
471D2B88,Sounds:vo_cinematics:CIN_00177_1_Eggman_x_x_Okay-6040
9B54A879,Sounds:vo_cinematics:CIN_00178_1_Lyric_x_x_Silence-You
14C7CCEE,Sounds:vo_cinematics:CIN_00179_2_Eggman_x_x_Hedgehog
6CD02B6E,Sounds:vo_cinematics:CIN_00180_1_Lyric_x_x_Trouble-He
4EFD1BA7,Sounds:vo_cinematics:CIN_00181_1_Lyric_x_x_If-you-can-g
7AFE28AB,Sounds:vo_cinematics:CIN_00182_1_Eggman_x_x_We-have-ours
40CA6F5C,Sounds:vo_cinematics:CIN_00183_2_Eggman_x_x_On-second-th
A93DE274,Sounds:vo_cinematics:CIN_00184_2_Eggman_x_x_Sonic-Hand
9B3C3740,Sounds:vo_cinematics:CIN_00185_2_Eggman_x_x_Excuse-me-Y
FE9B67FA,Sounds:vo_cinematics:CIN_00186_1_Lyric_x_x_You-dont-se
4A88A178,Sounds:vo_cinematics:CIN_00187_1_Eggman_x_x_And-now-that
CE9BED15,Sounds:vo_cinematics:CIN_00188_1_Lyric_x_x_I-expected-y
FE2ED930,Sounds:vo_cinematics:CIN_00189_1_Lyric_x_x_My-driller-w
03D89282,Sounds:vo_cinematics:CIN_00190_1_Amy_x_x_The-Crystal
F40D6F17,Sounds:vo_cinematics:CIN_00191_3_Tails_x_x_Finally-An
D74E39F7,Sounds:vo_cinematics:CIN_00192_2_Amy_x_x_You-just-had
863466A5,Sounds:vo_cinematics:CIN_00193_2_Eggman_x_x_OFF-SCREEN
0588BACB,Sounds:vo_cinematics:CIN_00194_1_Eggman_x_x_NERVOUSYes
6311DB55,Sounds:vo_cinematics:CIN_00195_1_Eggman_x_x_So-all-we-ha
18ABF802,Sounds:vo_cinematics:CIN_00196_1_Amy_x_x_Lyrics-forc
186C62BC,Sounds:vo_cinematics:CIN_00197_1_Sonic_x_x_This-is-my-f
0BA79E8C,Sounds:vo_cinematics:CIN_00199_1_Tails_x_x_Were-in-thi
9E305584,Sounds:vo_cinematics:CIN_00200_1_Sonic_x_x_Hey-Egghead
107FC0CF,Sounds:vo_cinematics:CIN_00201_2_Lyric_x_x_You-fool-Yo
4F37F346,Sounds:vo_cinematics:CIN_00202_1_Eggman_x_x_Funny-I-was
824532DE,Sounds:vo_cinematics:CIN_00203_1_Eggman_x_x_Youre-not-t
6D8A3225,Sounds:vo_cinematics:CIN_00204_1_Eggman_x_x_Again-with-t
A8035D0B,Sounds:vo_cinematics:CIN_00205_1_Lyric_x_x_Now-Metal-S
F72278EF,Sounds:vo_cinematics:CIN_00206_2_Tails_x_x_This-is-the
9692D68F,Sounds:vo_cinematics:CIN_00207_1_Sonic_x_x_Ill-go-down
4AA9C5DF,Sounds:vo_cinematics:CIN_00208_1_Amy_x_x_Sonic-and-I
6E12A3A5,Sounds:vo_cinematics:CIN_00209_2_Knuckles_x_x_Who-put-you
82F6662B,Sounds:vo_cinematics:CIN_00210_1_Sonic_x_x_You-win-this
B4B51F3A,Sounds:vo_cinematics:CIN_00215_2_Amy_x_x_Wow-Sonic
26CEB36F,Sounds:vo_cinematics:CIN_00216_2_Sonic_x_x_Really-pictu
F4758655,Sounds:vo_cinematics:CIN_00217_3_Amy_x_x_For-once-no
A6FEFE36,Sounds:vo_cinematics:CIN_00218_2_Amy_x_x_Okay-lets
947CFB64,Sounds:vo_cinematics:CIN_00219_1_Sonic_x_x_Whew-Thaaan
588801F6,Sounds:vo_cinematics:CIN_00220_2_Eggman_x_x_Leaving-so-s
D2CB344C,Sounds:vo_cinematics:CIN_00221_2_Eggman_x_x_Hah-Manual
4C2AACDA,Sounds:vo_cinematics:CIN_00222_1_Eggman_x_x_Wheres-my-i
D22B50D7,Sounds:vo_cinematics:CIN_00223_1_Lyric_x_x_Thanks-to-So
D7B8A363,Sounds:vo_cinematics:CIN_00224_1_Eggman_x_x_Worthless-a
B7A03F59,Sounds:vo_cinematics:CIN_00225_3_Lyric_x_x_Sarcastic
141DE6C2,Sounds:vo_cinematics:CIN_00226_3_Tails_x_x_Classic-Eggh
2D2FFBAF,Sounds:vo_cinematics:CIN_00227_2_Eggman_x_x_Hahahahaaa
A0E74F92,Sounds:vo_cinematics:CIN_00228_1_Eggman_x_x_TO-HIMSELF
2F0FE87D,Sounds:vo_cinematics:CIN_00229_1_Amy_x_x_Lets-collec
372D671A,Sounds:vo_cinematics:CIN_00230_1_Knuckles_x_x_Whoa-cool
81EED226,Sounds:vo_cinematics:CIN_00231_1_Amy_x_x_Cmon-guys
15717163,Sounds:vo_cinematics:CIN_00232_1_Sonic_x_x_What-happene
4814B717,Sounds:vo_cinematics:CIN_00233_2_Tails_x_x_It-must-have
2473E263,Sounds:vo_cinematics:CIN_00234_1_Amy_x_x_Lets-keep-m
B22852A4,Sounds:vo_cinematics:CIN_00235_1_Amy_x_x_There-they-a
2930D894,Sounds:vo_cinematics:CIN_00236_1_Amy_x_x_Lets-keep-g
B9F25547,Sounds:vo_cinematics:CIN_00237_1_Lyric_x_x_Sonic-So-go
66899C5F,Sounds:vo_cinematics:CIN_00238_1_Sonic_x_x_Not-gonna-ha
00675121,Sounds:vo_cinematics:CIN_00239_2_Lyric_x_x_Really-Let
D53149A9,Sounds:vo_cinematics:CIN_00240_2_Sonic_x_x_Guys-Dont
934FFCC5,Sounds:vo_cinematics:CIN_00241_2_Amy_x_x_Okay-Lyric
C5672825,Sounds:vo_cinematics:CIN_00242_2_Lyric_x_x_I-have-a-bet
71F31250,Sounds:vo_cinematics:CIN_00243_3_Amy_x_x_Noooo
60C2E04B,Sounds:vo_cinematics:CIN_00244_2_Tails_x_x_Noooo
37E0976D,Sounds:vo_cinematics:CIN_00245_1_Knuckles_x_x_Noooo
C68D7CBD,Sounds:vo_cinematics:CIN_00246_1_Lyric_x_x_Our-unfinish
C8E58A3D,Sounds:vo_cinematics:CIN_00247_2_Sonic_x_x_Dont-just-s
340EDF75,Sounds:vo_cinematics:CIN_00248_1_Knuckles_x_x_Whew-I-thou
FBF2B5D5,Sounds:vo_cinematics:CIN_00249_2_Amy_x_x_The-city-is
27985B9D,Sounds:vo_cinematics:CIN_00250_2_Tails_x_x_Sonic-I-can
503B3927,Sounds:vo_cinematics:CIN_00251_1_Sonic_x_x_One-window-s
C68CD70F,Sounds:vo_cinematics:CIN_00252_2_Knuckles_x_x_How-did-we-g
